fold_change	p_value
230082_at	0.213155939519902	1
230083_at	-0.458895212532357	0.193735912702006
230084_at	-1.46995660000595	1.1445049046495e-10
230085_at	0.049730958921014	1
230086_at	0.256544679270579	1
230087_at	1.93568045276036	1.15247213243803e-07
230088_at	-0.210785940561405	0.590446030851783
230089_s_at	-0.418644643806267	1.94227538991743e-07
230090_at	-0.506063317861225	3.19487270243706e-09
230091_at	0.422976052745454	0.00200499994943732
230092_at	0.0307860106775451	1
230093_at	-0.101355553287388	1
230094_at	0.00630777063680243	1
230095_at	-0.0122295661815119	1
230096_at	-0.808904707495583	8.76435214723314e-13
230097_at	0.370591951147955	0.3624634079713
230098_at	0.0666117286733385	1
230099_at	0.395040669382959	0.0126532454529048
230100_x_at	-0.241423009896639	1
230101_at	-0.0337646705368475	1
230102_at	-0.137829315024572	1
230103_at	-0.122598938174745	1
230104_s_at	0.0655953969641692	1
230105_at	-0.0934724933656081	1
230106_at	0.026525377825739	1
230107_at	-0.12440224625221	1
230108_at	-0.0435940135901234	1
230109_at	-0.477935029575007	0.318624689927845
230110_at	0.313112085386496	1
230111_at	-0.322545852574279	1
230112_at	0.00118040509594453	1
230113_at	-0.341038843290924	0.0244568191354697
230114_at	-0.263600681989753	6.3779213127793e-06
230115_at	-0.174707197624448	1
230116_at	0.0353950193849917	1
230117_at	0.0230424554366735	1
230118_at	0.001085764458848	1
230119_at	-0.0813097052172447	1
230120_s_at	-0.00178789028276416	1
230121_at	0.0703355577675682	1
230122_at	-0.570220868335475	2.21782536026302e-12
230123_at	-0.119384717633507	1
230124_at	-0.027622195205705	1
230125_at	-0.191973907440919	0.607107760978573
230126_s_at	0.0869193798553614	1
230127_at	-0.15000053834459	1
230128_at	0.161014866795198	1
230129_at	-0.626794944617567	7.96768790033306e-09
230130_at	-2.37752683450462	2.36296973841025e-13
230131_x_at	-0.517021514418329	5.62348521784648e-06
230132_at	0.156940215864765	1
230133_at	-0.00381391364261408	1
230134_s_at	0.13557622272079	1
230135_at	-0.509562603037303	1
230136_at	-0.333472344365631	0.000606147693302414
230137_at	0.595718974925438	0.0113695194054246
230138_at	-0.34142297231991	4.35716926752665e-09
230139_at	0.116112012405313	1
230140_at	0.0634120779834104	1
230141_at	0.207906415269536	1
230142_s_at	0.24452025614661	1
230143_at	0.121517254806501	1
230144_at	-0.220868550741962	1
230145_at	0.0539227318710069	1
230146_s_at	-0.326096791299082	0.000112359571526877
230147_at	0.157644035183782	1
230148_at	0.212361397903649	1
230149_at	0.013287147657175	1
230150_at	0.136048048473986	1
230151_at	0.0646137019319699	1
230152_at	0.177837020926948	1
230153_at	-0.314709327916984	9.40357292726625e-06
230154_at	-0.130058739896805	1
230155_x_at	-0.0648950852823438	1
230156_x_at	0.054664721595028	1
230157_at	0.0354799230944813	1
230158_at	-0.475231022934366	1
230159_at	-0.0825415781185974	1
230160_x_at	-0.264634043659202	0.177143855062185
230161_at	0.450737838556797	0.0014153662948761
230162_s_at	-0.125201666680319	1
230163_at	-0.132355204453877	1
230164_at	-0.0226859250817464	1
230165_at	0.74340355347181	2.11879537923693e-09
230166_at	-0.274034854926075	1
230167_at	0.0923277411160566	1
230168_at	0.624863437797116	3.95406920431016e-08
230169_at	-0.106560054179883	1
230170_at	0.288005126957597	1
230171_at	-0.150608309632314	1
230172_at	-0.235094624760615	0.00030238494137925
230173_at	0.0440530366365866	1
230174_at	-1.04810589701272	9.77048887219604e-13
230175_s_at	-0.267917688432396	1
230176_at	0.00689245435499242	1
230177_at	-0.271059814442773	1
230178_s_at	-0.0794269216874035	1
230179_at	1.04535965218231	3.09639944308077e-06
230180_at	0.0534449494852201	1
230181_at	-0.168002027647527	0.120433087531713
230182_at	-0.168670066190623	0.0996897951247802
230183_at	0.384141470378248	0.383993335475303
230184_at	0.539803078692659	0.166247462894113
230185_at	-0.121757041640882	1
230186_at	0.16577574542063	1
230187_s_at	0.461519269944339	1
230188_at	-0.244716055987984	0.10895806167247
230189_x_at	-0.133918019007087	1
230190_at	0.061966412462005	1
230191_at	-0.385622943972133	4.73206895535869e-05
230192_at	0.0780907650751557	1
230193_at	0.218634761360239	1
230194_at	-0.41728525017625	0.0139150369600326
230195_at	0.0130712073557682	1
230196_x_at	-0.290453204911281	6.05847772352999e-05
230197_s_at	-0.161552257683844	1
230198_at	0.028165153768696	1
230199_at	0.0308120754608647	1
230200_at	-0.0926196475500083	1
230201_at	-0.0018038960804283	1
230202_at	-0.151156023536738	1
230203_at	0.0582907617984896	1
230204_at	1.4013606518858	5.81823059494357e-07
230205_at	0.33598811259743	0.164623829646189
230206_at	0.731227931076835	4.48606332772839e-08
230207_s_at	0.678753639779607	2.04392148341292e-09
230208_at	-0.164631107245696	1
230209_at	0.279486491638896	0.0036946776676953
230210_at	-0.138048223299824	1
230211_at	-0.314474429537721	0.0274779100410092
230212_at	0.962834341501461	2.41946544567497e-05
230213_at	0.26216029840992	1
230214_at	0.225639088705104	1
230215_at	-0.0722368663547091	1
230216_at	-0.110795737244094	1
230217_at	-0.0873954694913328	1
230218_at	0.239528882901656	1
230219_at	0.15284466207355	1
230220_at	-0.05335372201779	1
230221_at	-0.394116912926563	8.74570529310911e-06
230222_at	-0.635795245889986	1.22452201073239e-12
230223_at	-0.175543650375259	1
230224_at	0.131493834616546	1
230225_x_at	-0.00222412579258302	1
230226_s_at	0.494586878180124	8.70509547507127e-07
230227_at	-0.0371969484742403	1
230228_at	-0.468056182147907	4.24999971641901e-05
230229_at	0.289463087760359	1
230230_at	-0.376684373041677	0.00137467416267085
230231_at	0.335106284223675	1
230232_at	0.030214302539413	1
230233_at	0.388820562088918	1
230234_at	-0.280654402989676	8.80295866987552e-05
230235_at	0.0878377803231025	1
230236_at	-0.167193883497692	1
230237_at	-0.0353815534371509	1
230238_at	-1.76125076773012	4.91397999812619e-10
230239_at	-0.180178538733509	0.572055440338813
230240_at	0.407731200755561	1.01371288872671e-05
230241_at	0.11683778214132	1
230242_at	-0.461896704812383	3.75421594423136e-11
230243_at	-0.419052895126483	2.63239225660461e-06
230244_at	0.222368860452163	1
230245_s_at	0.320576559714971	1
230246_at	-0.240104847238277	0.0859945227739242
230247_at	-0.364323686507844	1.84825793663049e-06
230248_x_at	0.000191033320141809	1
230249_at	-0.160381524380089	1
230250_at	-0.0122581292963808	1
230251_at	-1.36743785564812	3.25038833250623e-08
230252_at	1.39048185924776	2.18794355251137e-11
230253_at	-0.228919992594704	0.00576251034041642
230254_at	-0.257158545221215	1
230255_at	0.907409925638457	1.62992653312481e-05
230256_at	0.400607341280634	1
230257_s_at	-0.475193817779441	3.51177365518224e-07
230258_at	0.00833332621938432	1
230259_at	-0.522363712262528	1
230260_s_at	-0.00194083030956138	1
230261_at	2.62453879056829	5.93555317973096e-17
230262_at	-0.152736871994227	1
230263_s_at	0.685294836260772	1.69199420638291e-09
230264_s_at	0.933271673032923	5.68215859776338e-13
230265_at	0.278482351519473	1
230266_at	0.703838204776196	1.14272420274602e-07
230267_at	0.38098854451575	0.073444880053933
230268_at	-0.139775603909341	1
230269_at	0.400407132333578	1
230270_at	0.461598442376427	0.538857189016996
230271_at	-0.105210825577741	1
230272_at	-0.154989317114729	1
230273_at	-0.145806106403838	1
230274_s_at	-0.262183871911687	0.141312429102316
230275_at	-0.226866548299337	0.123104932425579
230276_at	0.445017702179206	1.32221046673222e-07
230277_at	-0.183736067650789	1
230278_at	-0.466561257163041	1
230279_at	-0.0946979448819416	1
230280_at	0.379702834925502	0.06526445363269
230281_at	-0.184484878541709	1
230282_at	-0.0859543834544549	1
230283_at	-0.235821891656988	1
230284_at	-0.649379065267809	0.00207703220992982
230285_at	-0.690087676249734	5.54968683877638e-07
230286_at	-0.171979954914093	0.0323613834961251
230287_at	-0.0638088653599835	1
230288_at	0.404869416746809	1
230289_at	-0.116584282393393	0.67902507540918
230290_at	-0.567925374477031	5.92918038570849e-12
230291_s_at	0.180297241171923	1
230292_at	0.63910070227349	0.000186330058170911
230293_at	-0.0403389807962409	1
230294_at	-0.010684273497775	1
230295_at	-0.241433377089711	0.0697372514823599
230296_at	-0.0664567998341496	1
230297_x_at	-0.0955023453895683	1
230298_at	-0.116908263210584	1
230299_s_at	-0.0424807670346454	1
230300_at	-0.945838026144825	3.54036979143221e-08
230301_at	-0.388463693992032	0.526698071275106
230302_at	-0.0219499755830856	1
230303_at	-0.227217680173513	0.000194900911285247
230304_at	0.218787442591511	1
230305_at	-0.465118108168491	0.036418892349305
230306_at	0.248637941695693	0.000141135150242782
230307_at	-0.191152760070485	1
230308_at	-0.203909935560583	0.0512181636800956
230309_at	-0.85455438766796	0.000275366390458651
230310_at	-0.213893760954061	0.00622408388957307
230311_s_at	-0.0754171352789426	1
230312_at	0.50937675891066	1
230313_at	-0.127271963070222	1
230314_at	0.638066413155001	3.94281571004005e-05
230315_at	-0.0184041372831758	1
230316_at	-0.0356240321054129	1
230317_x_at	-0.105300308413121	1
230318_at	1.41752398501413	0.000368965508807187
230319_at	-2.43044289026411	3.79161147579612e-06
230320_at	-0.282325846364126	0.000829864617734428
230321_at	-0.103669292314169	1
230322_at	-0.0130109710459907	1
230323_s_at	-1.85045337127697	1.17697991231423e-07
230324_at	0.156645280897317	1
230325_at	-0.20032241029513	1
230326_s_at	0.336647099926005	0.000248410146399092
230327_at	-0.343345985319259	3.23947832903882e-05
230328_at	-0.0405284054858068	1
230329_s_at	-0.99054185557315	5.68073899009616e-14
230330_at	0.247867254677456	0.101192431087161
230331_at	-0.0802841784870814	1
230332_at	0.406061287194989	0.0190409470242389
230333_at	0.499804741552607	1
230334_at	-0.136986037747023	1
230335_at	0.0619802222645953	1
230336_at	0.475623570061151	0.00569045394658881
230337_at	0.394352951530313	0.0968076269406494
230338_x_at	-0.171865000011785	0.132221839514217
230339_at	-0.125613068441399	1
230340_s_at	-0.122907918604433	1
230341_x_at	-0.298056565005891	1
230342_at	-0.108583550908651	1
230343_at	0.779553887147665	3.22865192483394e-06
230344_x_at	-0.00850363190866865	1
230345_at	-0.13578397066903	1
230346_x_at	-0.015581267877038	1
230347_at	-0.352317071969846	2.13561239936891e-06
230348_at	-0.00134255775276682	1
230349_at	0.0236454128029906	1
230350_at	-0.166007881647107	1
230351_at	-0.578314114057329	0.00231468297333062
230352_at	-0.257559718242003	1
230353_at	0.204363688737269	1
230354_at	0.0118509697785836	1
230355_at	0.0479363223868727	1
230356_at	-0.0987355322027819	0.772459708266477
230357_at	-0.00626289522312895	1
230358_at	-0.0606772472514301	1
230359_at	0.558528817952237	0.00204496029642185
230360_at	0.35542375226902	1
230361_at	0.030447037758969	1
230362_at	-0.182336446729149	1
230363_s_at	-0.183918870241603	1
230364_at	-0.58619559269526	0.00470683518564273
230365_at	0.0957013737698813	1
230366_at	-0.240029217585974	0.0696209373703889
230367_at	-0.0770736904687768	1
230368_at	-0.408833361730535	8.57908208527612e-06
230369_at	0.438252992919465	0.800885591323113
230370_x_at	0.0104262881615051	1
230371_at	-0.15259106211133	1
230372_at	-0.152227312592817	1
230373_at	-0.0508824969974149	1
230374_at	-0.371638740310386	2.76184181490497e-05
230375_at	0.123381028154004	1
230376_at	-0.158936369535605	1
230377_s_at	-0.0190161718476016	1
230378_at	0.143793316090153	1
230379_x_at	-0.130815011126762	1
230380_at	-0.0686738366661261	1
230381_at	0.800584833264665	0.00494509021835278
230382_at	-0.300381920668804	6.90412792089072e-05
230383_x_at	1.0025105790219	3.17126395508439e-11
230384_at	0.159380998098642	1
230385_at	-0.305641883977022	4.78523694186849e-06
230386_at	-0.139236299737813	1
230387_at	0.683749817641305	2.3515758087815e-06
230388_s_at	-0.264801553870722	1
230389_at	0.393576225311605	0.853000391222433
230390_at	-0.34214162673427	0.000522577409642201
230391_at	1.98522111166173	1.21544324684574e-15
230392_at	0.338887102238396	1
230393_at	-0.741992122137439	2.86065418281199e-11
230394_at	-0.100731423955577	1
230395_at	0.368718212775868	0.00370028191739607
230396_at	0.0314902779777437	1
230397_at	-0.094822522170912	1
230398_at	-0.249039845060913	0.000240016669551609
230399_at	0.013122530822236	1
230400_s_at	0.0233031864501845	1
230401_at	-0.125699594499109	1
230402_at	-0.620437846806227	4.29576657982829e-10
230403_at	0.0962969751117839	1
230404_at	-0.0778011637231124	1
230405_at	0.426002728098308	2.87567239263748e-05
230406_at	-2.41667210612914	9.75187362456787e-15
230407_at	0.181046329721164	1
230408_at	0.267804195749495	1
230409_at	-0.579044489687935	1.9452556783424e-12
230410_at	-0.0834935769498961	1
230411_at	0.0682568638984957	1
230412_at	-0.394218557108781	0.000192139522047467
230413_s_at	0.930302804561433	1.85137583363889e-07
230414_s_at	-0.0618893505938214	1
230415_at	-0.144982278294359	1
230416_at	-0.497595915242783	0.000275574744762948
230417_at	-0.343128783595396	0.050669542704687
230418_s_at	-0.763081743956578	0.0138366204838921
230419_at	-0.489688619259484	1
230420_at	-0.110530157672454	1
230421_at	-0.0297919393491188	1
230422_at	2.05537992348779	3.86774065847277e-17
230423_at	-0.178213044719983	1
230424_at	0.746678045705352	0.000363371224876798
230425_at	0.377635502080591	1
230426_at	-0.126682993954364	1
230427_s_at	0.391964273989676	1
230428_at	-0.0594425785040658	1
230429_at	-0.0648052148218636	1
230430_at	-0.24544126469583	1
230431_at	0.375989661966472	1
230432_at	1.098132723117	0.000782264967486306
230433_at	-0.314185419773384	1
230434_at	0.0123224220337965	1
230435_at	0.204188266510555	1
230436_s_at	-0.0130628543574223	1
230437_s_at	-0.0965259345065901	1
230438_at	0.360889957820072	1
230439_at	-0.306504032286123	0.000698030101535496
230440_at	0.115150307964679	1
230441_at	-0.132198441600597	1
230442_at	0.106709585198922	1
230443_at	0.0378812406965547	1
230444_at	0.179465967318008	1
230445_at	-0.278695627069684	6.19224953357288e-05
230446_at	-0.473654795980256	2.09999646896842e-06
230447_at	-0.179410047762644	0.00231172485456815
230448_at	-0.0464885917012534	1
230449_x_at	-0.871106177642305	1.30437580323653e-14
230450_at	-0.0429288239995715	1
230451_at	0.195071058819314	1
230452_at	0.0415477495947973	1
230453_s_at	-0.282864320394805	4.00186080269229e-06
230454_at	-0.00741868512807908	1
230455_at	-0.174009571230911	1
230456_at	-0.188954568582894	1
230457_at	-0.0247194700431361	1
230458_at	-0.348335217235745	0.000623643601848416
230459_s_at	-0.160652194586323	0.492529609163107
230460_at	-0.0877327430359074	1
230461_s_at	0.102578548832864	1
230462_at	0.264226446793471	1
230463_at	-0.0225933986027247	1
230464_at	0.50173839551386	0.000312939436262851
230465_at	-0.570665621670236	0.000210363894863268
230466_s_at	1.06808969001522	1.03033268435153e-07
230467_at	-0.448190273170014	0.000941584091329553
230468_s_at	-0.398026452587809	7.48319102625097e-08
230469_at	0.0179843527902199	1
230470_at	-0.0934923001487782	1
230471_at	-0.173673825197121	1
230472_at	-2.46402390939031	2.93210509137127e-14
230473_s_at	0.00868747637577005	1
230474_at	-0.20473133505804	1
230475_at	-0.729785282177163	5.41152583629948e-09
230476_at	-0.195406210997719	0.00473547468774993
230477_at	0.0453425909077012	1
230478_at	-0.0446710679025317	1
230479_at	-0.408056491377615	0.338228037441875
230480_at	0.359752214112839	1
230481_at	-0.96628146212965	6.23909855059899e-05
230482_at	-0.0161213888907792	1
230483_at	-0.246156734221431	0.443418348650034
230484_at	-0.176309091680665	0.221817588046715
230485_at	-0.190434503867253	0.800673474118085
230486_at	-0.109714392076639	1
230487_at	-0.0195496582256305	1
230488_s_at	-0.57363281665934	0.00134215834945295
230489_at	0.242058330264163	1
230490_x_at	0.354710530268167	0.00132503024159474
230491_at	0.405168729901008	0.120414154388982
230492_s_at	0.715608120371589	1.16385021070617e-12
230493_at	-1.73327325291417	7.59373828295815e-08
230494_at	0.137773153070098	1
230495_at	-0.0288995757441337	1
230496_at	0.00579768635209232	1
230497_at	0.194360382644807	1
230498_at	0.925335832129075	0.00318106641963035
230499_at	1.94974238318179	3.20017366437016e-17
230500_at	-0.186250512086863	0.264735786150011
230501_at	-0.136672337103523	0.125546465160917
230502_s_at	-0.00416836440725188	1
230503_at	0.319805167821906	1
230504_at	-0.122888983165511	1
230505_at	0.271947660203677	1
230506_at	-0.0494134558076591	1
230507_at	-0.121933486423473	1
230508_at	0.30050970153341	1
230509_at	-0.0758020531465151	1
230510_at	-0.136468826810391	1
230511_at	0.266542795738655	1
230512_x_at	-0.0819717558010371	1
230513_at	-0.127415403383798	1
230514_s_at	-0.107374313933042	1
230515_at	-0.0672831181787359	1
230516_at	0.392928841851067	0.088225547715676
230517_at	-0.047949516740577	1
230518_at	0.474298589272952	0.0417684932409886
230519_at	-0.835148349240611	5.53218982294836e-11
230520_at	0.0092287543885714	1
230521_at	0.107473017843175	1
230522_s_at	0.21307158129789	0.212475251607906
230523_at	0.35174187898422	0.0168036654659076
230524_at	0.369956656371121	5.4938146716822e-07
230525_at	-0.444751820188963	5.718333292945e-08
230526_at	0.401472874244284	0.000883949183516512
230527_at	-0.137174215059378	1
230528_s_at	0.188046114187636	1
230529_at	0.309871126152069	1
230530_at	-0.183795260370026	1
230531_at	-0.469928576830014	0.00842714149303344
230532_at	0.600579008665179	1.37913353209005e-09
230533_at	-0.109149898135015	1
230534_at	0.289205475161249	0.14013762196142
230535_s_at	-0.332554111089418	0.356432080777933
230536_at	0.463130367040737	0.0141173885682413
